Date,Time,Site,Depth (cm),Instrument Used,Dissolved Oxygen (mg/L),Dissolved Oxygen (%),Conductivity-specific (mS/cm),Salinity (ppt),Temperature (C),Pressure (mmHg),pH,Turbidity (cm),Comments
08/03/2022,9:45,PIER,150,YSI Pro2030,,19.2,99.0,101.1,23.9,759.6,,,
08/03/2022,9:45,PIER,200,YSI Pro2030,,24.4,98.5,101.1,23.7,759.6,,,
08/03/2022,10:21,CUL1,Surface,YSI Pro2030,,10.6,136.7,145.8,21.7,759.7,8.33,,
08/03/2022,10:37,VBR1,Surface,YSI Pro2030,,75.3,140.4,139.7,25.3,759.0,8.33,,
08/03/2022,10:37,VBR1,Bottom,YSI Pro2030,,40.6,145.5,140.0,27.0,759.0,,,
08/06/2022,9:35,PIER,10,YSI Pro2030,,66.5,101.9,100.9,25.5,761.1,9.12,40.0,
08/06/2022,9:35,PIER,50,YSI Pro2030,,62.5,101.8,100.9,25.5,761.1,,,
08/06/2022,9:35,PIER,100,YSI Pro2030,,67.6,101.5,101.4,25.0,761.4,,,
08/06/2022,9:35,PIER,150,YSI Pro2030,,30.6,101.1,101.9,24.6,761.6,,,
08/06/2022,9:35,PIER,200,YSI Pro2030,,30.2,101.1,102.1,24.5,761.7,,,
08/10/2022,9:15,MO1,Surface,YSI Pro2030,,133.2,103.1,101.8,25.7,761.8,9.39,,
08/10/2022,9:15,MO1,Bottom,YSI Pro2030,,141.6,102.3,101.3,25.6,761.5,,,
08/10/2022,9:45,PIER,10,YSI Pro2030,,71.4,106.8,103.0,26.9,760.0,9.18,40.0,
08/10/2022,9:45,PIER,50,YSI Pro2030,,69.6,105.9,103.3,26.3,760.0,,,
08/10/2022,9:45,PIER,100,YSI Pro2030,,22.5,106.7,103.6,26.5,760.0,,,
08/10/2022,9:45,PIER,150,YSI Pro2030,,24.5,105.5,103.9,25.8,760.3,,,
08/10/2022,9:45,PIER,200,YSI Pro2030,,7.1,105.3,103.9,25.7,760.4,,,
08/10/2022,10:00,CUL1,Surface,YSI Pro2030,,3.8,138.1,149.5,21.0,761.1,8.33,,
08/10/2022,10:17,VBR1,Surface,YSI Pro2030,,54.1,154.2,150.9,26.1,761.1,8.17,,
08/10/2022,10:17,VBR1,Bottom,YSI Pro2030,,9.4,153.2,149.8,26.2,761.0,,,
08/13/2022,9:50,PIER,10,YSI Pro2030,,63.9,106.1,103.8,26.2,761.1,9.16,35.0,
08/13/2022,9:50,PIER,50,YSI Pro2030,,59.5,105.9,104.0,26.0,761.2,,,
08/13/2022,9:50,PIER,100,YSI Pro2030,,64.2,105.5,104.0,25.8,761.3,,,
08/13/2022,9:50,PIER,150,YSI Pro2030,,28.3,105.2,104.6,25.3,761.4,,,
08/13/2022,9:50,PIER,200,YSI Pro2030,,21.2,105.0,104.8,25.1,761.5,,,
08/18/2022,10:50,PIER,10,YSI Pro2030,,,106.3,106.0,25.1,758.5,,50.0,
08/18/2022,10:50,PIER,50,YSI Pro2030,,,105.4,106.0,24.7,758.5,,,
08/18/2022,10:50,PIER,100,YSI Pro2030,,,105.2,106.5,24.4,758.4,,,
08/18/2022,10:50,PIER,150,YSI Pro2030,,,105.0,106.7,24.2,758.5,,,
08/18/2022,10:50,PIER,200,YSI Pro2030,,,104.8,107.2,23.8,758.5,,,
08/24/2022,9:18,MO1,Surface,YSI Pro2030,,119.0,102.0,105.8,23.1,759.0,9.26,,
08/24/2022,9:18,MO1,Bottom,YSI Pro2030,,114.0,101.1,104.8,23.1,759.0,,,
08/24/2022,9:46,PIER,10,YSI Pro2030,,74.0,105.8,108.0,23.9,759.2,9.21,38.0,
08/24/2022,9:46,PIER,50,YSI Pro2030,,80.0,105.9,108.3,23.9,759.2,,,
08/24/2022,9:46,PIER,100,YSI Pro2030,,59.0,106.1,108.8,23.7,759.2,,,
08/24/2022,9:46,PIER,150,YSI Pro2030,,42.0,105.3,108.9,23.3,759.3,,,
08/24/2022,9:46,PIER,200,YSI Pro2030,,11.0,105.8,109.0,23.5,759.3,,,
08/24/2022,10:13,CUL1,Surface,YSI Pro2030,,23.0,147.5,162.3,20.2,759.6,8.23,,
08/24/2022,10:28,VBR1,Surface,YSI Pro2030,,22.0,,,27.0,758.7,7.7,,
08/24/2022,10:28,VBR1,Bottom,YSI Pro2030,,11.0,,,29.2,758.8,,,
08/27/2022,9:47,PIER,10,YSI Pro2030,,100.0,105.2,107.9,23.7,760.1,9.01,30.0,
08/27/2022,9:47,PIER,50,YSI Pro2030,,83.0,105.7,108.5,23.7,760.1,,,
08/27/2022,9:47,PIER,100,YSI Pro2030,,70.0,105.8,109.0,23.4,760.0,,,
08/27/2022,9:47,PIER,150,YSI Pro2030,,45.0,105.0,109.6,22.8,760.1,,,
08/27/2022,9:47,PIER,200,YSI Pro2030,,39.0,104.6,109.5,22.6,760.1,,,
08/31/2022,9:25,MO1,Surface,YSI Pro2030,,111.0,104.6,107.6,23.6,760.4,9.31,,
08/31/2022,9:25,MO1,Bottom,YSI Pro2030,,116.0,104.6,107.3,23.7,760.4,,,
08/31/2022,9:50,PIER,10,YSI Pro2030,,110.0,109.0,109.9,24.5,759.4,9.15,30.0,
08/31/2022,9:50,PIER,50,YSI Pro2030,,106.0,107.2,110.0,23.7,759.5,,,
08/31/2022,9:50,PIER,100,YSI Pro2030,,64.0,107.6,110.4,23.7,759.5,,,
08/31/2022,9:50,PIER,150,YSI Pro2030,,56.0,106.6,110.5,23.2,759.6,,,
08/31/2022,9:50,PIER,200,YSI Pro2030,,34.0,107.3,110.7,23.4,759.7,,,
08/31/2022,10:10,CUL1,Surface,YSI Pro2030,,57.0,148.6,168.6,18.8,759.4,8.14,,
08/31/2022,10:22,VBR1,Surface,YSI Pro2030,,57.0,,,25.3,759.2,7.63,,
08/31/2022,10:22,VBR1,Bottom,YSI Pro2030,,32.0,,,26.6,759.2,,,
09/03/2022,9:50,PIER,10,YSI Pro2030,,105.0,109.1,109.3,24.9,758.6,9.17,25.0,
09/03/2022,9:50,PIER,50,YSI Pro2030,,93.0,109.4,109.7,24.8,758.7,,,
09/03/2022,9:50,PIER,100,YSI Pro2030,,87.0,109.6,110.2,24.7,758.6,,,
09/03/2022,9:50,PIER,150,YSI Pro2030,,60.0,109.3,110.8,24.3,758.7,,,
09/03/2022,9:50,PIER,200,YSI Pro2030,,10.0,110.3,111.4,24.5,758.8,,,
09/07/2022,9:14,MO1,Surface,YSI Pro2030,,114.0,108.5,107.2,25.7,759.4,9.25,,
09/07/2022,9:14,MO1,Bottom,YSI Pro2030,,109.0,109.1,107.7,25.7,759.6,,,
09/07/2022,9:34,PIER,10,YSI Pro2030,,99.0,116.8,112.2,27.2,759.8,9.05,30.0,
09/07/2022,9:34,PIER,50,YSI Pro2030,,87.0,116.2,112.3,26.8,759.8,,,
09/07/2022,9:34,PIER,100,YSI Pro2030,,70.0,115.9,112.4,26.6,760.0,,,
09/07/2022,9:34,PIER,150,YSI Pro2030,,42.0,116.3,113.3,26.4,760.2,,,
09/07/2022,9:34,PIER,200,YSI Pro2030,,22.0,116.6,114.2,26.1,760.3,,,
09/07/2022,9:57,CUL1,Surface,YSI Pro2030,,56.0,163.4,174.1,21.8,760.4,8.06,,
09/07/2022,10:19,VBR1,Surface,YSI Pro2030,,88.0,,,27.9,760.1,7.6,,
09/07/2022,10:19,VBR1,Bottom,YSI Pro2030,,55.0,,,28.2,760.1,,,
09/10/2022,9:40,PIER,10,YSI Pro2030,,107.0,111.2,107.8,26.7,756.5,8.98,25.0,
09/10/2022,9:40,PIER,50,YSI Pro2030,,61.0,111.4,107.5,26.9,756.5,,,
09/10/2022,9:40,PIER,100,YSI Pro2030,,13.0,116.7,113.2,26.6,756.5,,,
09/10/2022,9:40,PIER,150,YSI Pro2030,,9.0,115.1,113.1,26.0,756.4,,,
09/10/2022,9:40,PIER,200,YSI Pro2030,,6.0,116.9,114.4,26.1,756.4,,,
09/15/2022,9:14,MO1,Surface,YSI Pro2030,,107.0,104.7,109.7,22.7,761.1,9.27,,
09/15/2022,9:14,MO1,Bottom,YSI Pro2030,,113.0,104.1,109.2,22.5,761.0,,,
09/15/2022,9:34,PIER,10,YSI Pro2030,,61.0,112.8,112.6,25.1,761.1,8.89,20.0,
09/15/2022,9:34,PIER,50,YSI Pro2030,,46.0,111.9,112.0,24.5,761.2,,,
09/15/2022,9:34,PIER,100,YSI Pro2030,,56.0,111.2,113.2,24.1,761.2,,,
09/15/2022,9:34,PIER,150,YSI Pro2030,,37.0,110.9,113.4,23.8,761.2,,,
09/15/2022,9:34,PIER,200,YSI Pro2030,,23.0,112.9,113.4,24.7,761.3,,,
09/15/2022,9:57,CUL1,Surface,YSI Pro2030,,55.0,162.4,181.7,19.4,760.9,7.96,,
09/15/2022,10:19,VBR1,Surface,YSI Pro2030,,87.0,,,25.1,760.1,7.6,20.0,The YSI sensor needed a new membrane so got pH and temp from the pH sensor
09/21/2022,9:27,MO1,-,YSI Pro2030,,,,,25.0,,9.19,,
09/21/2022,9:53,PIER,-,YSI Pro2030,,,,,23.7,,9.14,,
09/21/2022,10:00,CUL1,-,YSI Pro2030,,,,,22.8,,7.95,,
09/21/2022,10:10,VBR1,-,YSI Pro2030,,,,,24.5,,7.64,,
09/28/2022,9:16,MO1,Surface,YSI Pro2030,,120.0,108.4,112.8,22.9,760.2,9.26,,
09/28/2022,9:40,PIER,10,YSI Pro2030,,93.0,113.0,114.4,24.4,758.8,9.14,20.0,
09/28/2022,9:40,PIER,50,YSI Pro2030,,87.0,112.4,114.4,24.1,758.8,,,
09/28/2022,9:40,PIER,100,YSI Pro2030,,32.0,111.8,114.5,23.8,760.0,,,
09/28/2022,9:40,PIER,150,YSI Pro2030,,29.0,111.4,114.8,23.5,760.2,,,
09/28/2022,9:40,PIER,200,YSI Pro2030,,7.0,113.0,115.6,23.8,760.3,,,
09/28/2022,9:56,CUL1,Surface,YSI Pro2030,,28.0,166.9,185.2,19.8,761.1,8.07,,
09/28/2022,10:08,VBR1,Surface,YSI Pro2030,,58.0,,,25.2,760.8,7.62,,
10/05/2022,9:15,MO1,Surface,YSI Pro2030,,119.0,101.2,107.2,22.1,762.2,9.1,,
10/05/2022,9:15,MO1,Bottom,YSI Pro2030,,103.0,105.0,110.9,22.2,762.1,,,
10/05/2022,9:35,PIER,10,YSI Pro2030,,118.0,110.8,114.5,23.3,761.8,9.19,20.0,
10/05/2022,9:35,PIER,50,YSI Pro2030,,64.0,110.3,113.8,23.4,761.8,,,
10/05/2022,9:35,PIER,100,YSI Pro2030,,13.0,110.9,115.0,23.1,761.7,,,
10/05/2022,9:35,PIER,150,YSI Pro2030,,8.0,109.4,115.2,22.3,761.7,,,
10/05/2022,9:35,PIER,200,YSI Pro2030,,6.0,110.1,115.4,22.6,761.7,,,
10/05/2022,9:52,CUL1,Surface,YSI Pro2030,,51.0,175.3,188.8,21.3,761.6,8.27,,
10/05/2022,10:07,VBR1,Surface,YSI Pro2030,,57.0,,,24.2,761.8,7.6,,
10/14/2022,10:10,MO1,Surface,YSI Pro2030,,115.0,98.0,109.1,19.7,760.4,9.29,,
10/14/2022,10:10,MO1,Bottom,YSI Pro2030,,116.0,98.2,109.0,19.8,760.5,,,
10/14/2022,10:20,PIER,10,YSI Pro2030,,108.0,102.4,111.7,20.6,760.1,9.22,20.0,"lots of algae on the pier stick, hard to read"
10/14/2022,10:20,PIER,50,YSI Pro2030,,95.0,102.6,111.9,20.6,760.1,,,
10/14/2022,10:20,PIER,100,YSI Pro2030,,7.0,104.7,112.4,21.4,760.1,,,
10/14/2022,10:20,PIER,150,YSI Pro2030,,5.0,106.7,113.6,21.8,760.0,,,
10/14/2022,10:20,PIER,200,YSI Pro2030,,4.0,108.2,114.6,22.1,760.1,,,
10/14/2022,10:41,CUL1,Surface,YSI Pro2030,,9.0,167.2,180.0,21.3,760.4,8.01,,
10/14/2022,10:55,VBR1,Surface,YSI Pro2030,,58.0,194.6,,22.3,760.4,7.67,,
10/21/2022,9:20,MO1,Surface,YSI Pro2030,,100.0,99.9,109.3,20.5,761.6,9.28,,
10/21/2022,9:20,MO1,Bottom,YSI Pro2030,,100.0,100.1,109.4,20.5,761.7,,,
10/21/2022,9:45,PIER,10,YSI Pro2030,,102.0,104.8,111.3,22.0,762.0,9.31,,
10/21/2022,9:45,PIER,50,YSI Pro2030,,85.0,104.9,111.4,21.9,762.0,,,
10/21/2022,9:45,PIER,100,YSI Pro2030,,7.0,105.3,112.6,21.6,762.1,,,
10/21/2022,9:45,PIER,150,YSI Pro2030,,5.0,106.4,113.5,21.7,762.1,,,
10/21/2022,9:45,PIER,200,YSI Pro2030,,3.0,107.1,113.8,22.0,762.1,,,
10/21/2022,10:04,CUL1,Surface,YSI Pro2030,,100.0,169.4,187.7,19.9,762.4,8.29,,
10/21/2022,10:15,VBR1,Surface,YSI Pro2030,,61.0,194.3,,22.3,762.0,7.72,,
10/28/2022,10:20,MO1,Surface,YSI Pro2030,,118.0,92.5,108.3,17.3,768.3,9.29,,
10/28/2022,10:20,MO1,Bottom,YSI Pro2030,,125.0,90.8,107.9,16.7,768.3,,,
10/28/2022,10:39,PIER,10,YSI Pro2030,,104.0,97.6,113.0,17.9,767.4,9.21,20.0,
10/28/2022,10:39,PIER,50,YSI Pro2030,,94.0,97.1,113.4,17.5,767.4,,,
10/28/2022,10:39,PIER,100,YSI Pro2030,,77.0,96.2,113.6,17.0,767.6,,,
10/28/2022,10:39,PIER,150,YSI Pro2030,,73.0,96.0,113.8,16.8,767.7,,,
10/28/2022,10:39,PIER,200,YSI Pro2030,,15.0,99.3,114.3,18.1,767.8,,,
10/28/2022,10:58,CUL1,Surface,YSI Pro2030,,107.0,155.3,198.4,13.6,767.4,8.24,,
10/28/2022,11:08,VBR1,Surface,YSI Pro2030,,66.0,179.1,,18.5,766.6,7.72,,
11/03/2022,9:27,MO1,Surface,YSI Pro2030,,84.0,82.9,109.0,12.5,768.9,9.26,,
11/03/2022,9:27,MO1,Bottom,YSI Pro2030,,83.0,85.7,113.0,12.4,769.0,,,
11/03/2022,10:09,PIER,10,YSI Pro2030,,79.0,91.9,112.7,15.3,769.0,9.33,20.0,
11/03/2022,10:09,PIER,50,YSI Pro2030,,77.0,91.9,113.0,15.2,768.9,,,
11/03/2022,10:09,PIER,100,YSI Pro2030,,76.0,91.2,113.0,14.9,769.0,,,
11/03/2022,10:09,PIER,150,YSI Pro2030,,69.0,91.5,113.4,14.9,768.9,,,
11/03/2022,10:09,PIER,200,YSI Pro2030,,14.0,95.5,114.3,16.4,768.9,,,
11/03/2022,10:32,CUL1,Surface,YSI Pro2030,,101.0,143.4,194.6,11.2,768.9,8.36,,
11/03/2022,10:47,VBR1,Surface,YSI Pro2030,,71.0,162.6,,14.8,768.4,7.78,,
11/10/2022,9:25,MO1,Surface,YSI Pro2030,6.6,60.0,1.516,2.122,10.1,767.7,7.65,,
11/10/2022,9:25,MO1,Bottom,YSI Pro2030,6.5,60.0,6.1,8.49,10.3,767.6,,,
11/10/2022,9:48,PIER,10,YSI Pro2030,6.3,,4.936,6.53,11.4,766.2,7.68,30.0,
11/10/2022,9:48,PIER,50,YSI Pro2030,,,86.7,103.4,16.5,766.2,,,
11/10/2022,9:48,PIER,100,YSI Pro2030,,,92.9,111.6,16.3,766.2,,,
11/10/2022,9:48,PIER,150,YSI Pro2030,,,94.1,114.2,15.8,766.2,,,
11/10/2022,9:48,PIER,200,YSI Pro2030,,,93.7,114.5,15.5,766.2,,,
11/10/2022,10:10,CUL1,Surface,YSI Pro2030,24.0,197.0,0.0369,0.0535,,,8.6,,
11/10/2022,10:26,VBR1,Surface,YSI Pro2030,6.6,54.0,2.407,3.131,12.9,766.6,7.94,,
11/11/2022,9:20,MO1,Surface,YSI Pro2030,7.5,70.0,6.43,8.6,11.5,767.2,7.58,,
11/11/2022,9:20,MO1,Bottom,YSI Pro2030,3.4,40.0,34.01,42.45,14.6,767.2,,,
11/11/2022,9:45,PIER,10,YSI Pro2030,5.3,49.0,6.74,9.27,10.6,766.9,7.54,30.0,
11/11/2022,9:45,PIER,50,YSI Pro2030,,86.0,87.8,103.6,17.0,767.3,,,
11/11/2022,9:45,PIER,100,YSI Pro2030,,41.0,93.8,112.2,16.4,767.4,,,
11/11/2022,9:45,PIER,150,YSI Pro2030,,24.0,94.5,114.6,15.8,767.5,,,
11/11/2022,9:45,PIER,200,YSI Pro2030,,17.0,94.4,114.9,15.7,767.6,,,
11/11/2022,10:10,CUL1,Surface,YSI Pro2030,2.7,24.0,67.9,89.7,12.3,767.4,8.77,,
11/11/2022,10:20,VBR1,Surface,YSI Pro2030,7.4,70.0,3.495,4.611,12.3,767.0,7.92,,
11/11/2022,10:20,VBR1,Bottom,YSI Pro2030,,35.0,176.5,,17.9,766.8,,,
11/18/2022,9:20,MO1,Surface,YSI Pro2030,10.9,104.0,11.22,15.41,10.8,764.2,8.84,,
11/18/2022,9:20,MO1,Bottom,YSI Pro2030,12.9,146.0,30.66,38.91,13.9,764.1,,,
11/18/2022,9:46,PIER,10,YSI Pro2030,11.8,112.0,12.58,17.71,9.8,764.1,8.69,40.0,
11/18/2022,9:46,PIER,50,YSI Pro2030,9.7,154.0,81.4,92.1,18.9,764.1,,,
11/18/2022,9:46,PIER,100,YSI Pro2030,,35.0,96.5,112.4,17.6,764.2,,,
11/18/2022,9:46,PIER,150,YSI Pro2030,,26.0,96.6,114.8,16.7,764.2,,,
11/18/2022,9:46,PIER,200,YSI Pro2030,,21.0,96.4,114.7,16.7,764.3,,,
11/18/2022,10:02,CUL1,Surface,YSI Pro2030,,189.0,80.9,111.6,10.6,763.7,8.17,,
11/18/2022,10:14,VBR1,Surface,YSI Pro2030,11.2,113.0,14.39,18.99,12.3,763.1,8.78,,
11/18/2022,10:14,VBR1,Bottom,YSI Pro2030,,46.0,182.7,,19.3,763.0,,,
12/09/2022,8:10,MO1,Surface,YSI Pro2030,8.5,76.0,4.334,6.01,10.4,770.5,7.66,,
12/09/2022,8:10,MO1,Bottom,YSI Pro2030,7.9,73.0,5.28,7.31,10.4,770.6,,,
12/09/2022,8:31,PIER,10,YSI Pro2030,9.1,84.0,5.34,7.36,10.6,770.9,8.04,40.0,
12/09/2022,8:31,PIER,50,YSI Pro2030,3.6,36.0,8.0,10.01,14.5,771.0,,,
12/09/2022,8:31,PIER,100,YSI Pro2030,3.0,44.0,65.9,75.0,18.6,771.1,,,
12/09/2022,8:31,PIER,150,YSI Pro2030,,22.0,99.1,110.7,19.5,771.1,,,
12/09/2022,8:31,PIER,200,YSI Pro2030,,17.0,100.6,113.9,18.9,771.0,,,
12/09/2022,8:31,PIER,250,YSI Pro2030,,13.0,99.9,114.4,18.4,771.1,,,
12/09/2022,8:43,CUL1,Surface,YSI Pro2030,6.4,58.0,5.32,7.48,9.9,771.4,7.44,,
12/09/2022,8:43,CUL1,Bottom,YSI Pro2030,3.6,40.0,23.45,28.46,15.8,771.4,,,
12/09/2022,8:56,VBR1,Surface,YSI Pro2030,8.5,80.0,4.828,6.54,11.3,771.4,7.93,,
12/09/2022,8:56,VBR1,Bottom,YSI Pro2030,,40.0,177.0,199.4,19.1,771.4,,,
01/06/2023,9:14,MO1,Surface,YSI Pro2030,7.0,82.0,37.84,48.3,13.7,772.4,8.14,,
01/06/2023,9:14,MO1,Bottom,YSI Pro2030,7.2,85.0,37.9,48.2,13.8,772.1,,,
01/06/2023,9:40,PIER,10,YSI Pro2030,7.4,87.0,37.08,47.3,13.7,772.8,,25.0,lots of debris/kelp/sea foam in slough
01/06/2023,9:40,PIER,50,YSI Pro2030,7.4,87.0,38.07,48.53,13.7,772.8,,,
01/06/2023,9:40,PIER,100,YSI Pro2030,7.3,86.0,38.06,48.54,13.7,772.9,,,
01/06/2023,9:40,PIER,150,YSI Pro2030,7.4,86.0,38.05,48.54,13.7,772.9,,,
01/06/2023,9:40,PIER,200,YSI Pro2030,7.4,87.0,38.15,48.56,13.8,773.0,,,
01/06/2023,9:40,PIER,250,YSI Pro2030,7.4,87.0,38.13,48.5,13.8,773.1,,,
01/06/2023,9:40,PIER,300,YSI Pro2030,7.1,83.0,38.15,48.6,13.8,773.1,,,
01/06/2023,10:00,CUL1,Surface,YSI Pro2030,7.5,75.0,12.59,16.56,12.5,773.5,7.49,,
01/06/2023,10:00,CUL1,Bottom,YSI Pro2030,6.7,77.0,36.32,46.5,13.5,773.4,,,
01/06/2023,10:15,VBR1,Surface,YSI Pro2030,7.9,75.0,5.67,7.67,11.4,772.6,7.7,,
01/06/2023,10:15,VBR1,Bottom,YSI Pro2030,7.2,84.0,37.12,47.51,13.6,772.5,,,
01/12/2023,9:15,MO1,Surface,YSI Pro2030,8.1,72.0,3.486,4.95,9.5,771.5,8.07,,
01/12/2023,9:15,MO1,Bottom,YSI Pro2030,4.9,56.0,31.45,38.84,15.0,771.5,,,
01/12/2023,9:40,PIER,10,YSI Pro2030,8.6,83.0,4.287,5.57,12.8,771.2,8.1,40.0,
01/12/2023,9:40,PIER,50,YSI Pro2030,5.5,65.0,34.94,43.44,14.8,771.1,,,
01/12/2023,9:40,PIER,100,YSI Pro2030,5.9,69.0,36.12,44.96,14.7,771.1,,,
01/12/2023,9:40,PIER,150,YSI Pro2030,4.9,58.0,36.42,45.27,14.8,771.1,,,
01/12/2023,9:40,PIER,200,YSI Pro2030,4.9,58.0,36.47,45.32,14.8,771.0,,,
01/12/2023,9:40,PIER,250,YSI Pro2030,3.7,44.0,36.79,45.57,14.9,771.0,,,
01/12/2023,10:03,CUL1,Surface,YSI Pro2030,5.8,53.0,3.99,5.51,10.6,770.6,7.25,,water flowing from culvert into slough
01/12/2023,10:03,CUL1,Bottom,YSI Pro2030,4.0,39.0,11.63,15.81,11.2,770.6,,,
01/12/2023,10:20,VBR1,Surface,YSI Pro2030,8.1,83.0,13.11,16.62,13.9,770.0,7.75,,
01/12/2023,10:20,VBR1,Bottom,YSI Pro2030,6.0,70.0,34.02,41.9,15.2,770.0,,,
01/19/2023,9:21,MO1,Surface,YSI Pro2030,7.0,75.0,28.27,37.86,11.7,770.5,8.12,,
01/19/2023,9:21,MO1,Bottom,YSI Pro2030,6.6,74.0,31.14,40.44,13.0,770.6,,,
01/19/2023,9:40,PIER,10,YSI Pro2030,7.0,74.0,27.85,37.68,11.3,769.8,8.2,80.0,windy day
01/19/2023,9:40,PIER,50,YSI Pro2030,6.8,76.0,33.21,43.93,12.2,769.9,,,
01/19/2023,9:40,PIER,100,YSI Pro2030,6.9,79.0,35.84,45.81,12.7,769.9,,,
01/19/2023,9:40,PIER,150,YSI Pro2030,7.0,80.0,36.46,47.33,13.0,770.0,,,
01/19/2023,9:40,PIER,200,YSI Pro2030,7.0,81.0,36.57,47.42,13.0,770.0,,,
01/19/2023,9:40,PIER,250,YSI Pro2030,6.9,80.0,36.68,47.51,13.1,770.0,,,
01/19/2023,9:59,CUL1,Surface,YSI Pro2030,7.3,71.0,20.3,28.75,9.6,770.0,7.59,,water pouring from culvert into slough
01/19/2023,9:59,CUL1,Bottom,YSI Pro2030,7.0,72.0,27.19,38.67,9.5,770.0,,,
01/19/2023,10:13,VBR1,Surface,YSI Pro2030,8.1,78.0,11.99,16.42,10.9,769.5,8.25,,
01/19/2023,10:13,VBR1,Bottom,YSI Pro2030,6.8,76.0,33.18,43.37,12.7,769.4,,,
01/26/2023,9:22,MO1,Surface,YSI Pro2030,7.3,79.0,28.34,37.44,12.3,775.6,8.26,,
01/26/2023,9:22,MO1,Bottom,YSI Pro2030,6.9,78.0,35.76,47.3,12.2,775.3,,,
01/26/2023,9:42,PIER,10,YSI Pro2030,6.7,76.0,34.58,45.85,12.1,774.7,8.33,80.0,
01/26/2023,9:42,PIER,50,YSI Pro2030,6.4,74.0,36.92,47.96,13.0,774.8,,,
01/26/2023,9:42,PIER,100,YSI Pro2030,5.9,69.0,37.54,48.25,13.2,774.8,,,
01/26/2023,9:42,PIER,150,YSI Pro2030,4.5,53.0,37.89,48.25,13.8,774.9,,,
01/26/2023,9:42,PIER,200,YSI Pro2030,1.6,19.0,39.66,49.9,14.3,774.9,,,
01/26/2023,9:42,PIER,250,YSI Pro2030,0.7,9.0,45.65,57.1,14.5,775.0,,,
01/26/2023,10:03,CUL1,Surface,YSI Pro2030,4.1,43.0,22.46,29.74,12.2,775.4,7.4,,
01/26/2023,10:03,CUL1,Bottom,YSI Pro2030,3.8,44.0,32.68,41.4,14.0,775.3,,,
01/26/2023,10:19,VBR1,Surface,YSI Pro2030,9.3,102.0,27.15,35.1,13.1,774.8,8.61,,
01/26/2023,10:19,VBR1,Bottom,YSI Pro2030,7.6,93.0,38.86,46.62,16.3,774.7,,,
01/31/2023,9:44,PIER,10,YSI Pro2030,6.6,73.0,34.76,46.92,11.4,769.9,8.39,100.0,
01/31/2023,9:44,PIER,50,YSI Pro2030,6.3,71.0,36.22,47.55,12.5,770.0,,,
01/31/2023,9:44,PIER,100,YSI Pro2030,6.1,70.0,36.83,48.12,12.7,769.9,,,
01/31/2023,9:44,PIER,150,YSI Pro2030,5.6,65.0,36.79,48.05,12.7,770.0,,,
01/31/2023,9:44,PIER,200,YSI Pro2030,1.3,15.0,40.46,50.1,14.9,769.9,,,
01/31/2023,9:44,PIER,250,YSI Pro2030,0.9,11.0,43.67,53.7,15.2,770.0,,,
02/02/2023,9:20,MO1,Surface,YSI Pro2030,7.0,78.0,34.84,47.0,11.5,774.4,8.44,,
02/02/2023,9:20,MO1,Bottom,YSI Pro2030,7.0,78.0,35.04,47.2,11.6,774.3,,,
02/02/2023,9:44,PIER,10,YSI Pro2030,7.1,79.0,35.21,47.2,11.7,773.6,8.46,130.0,
02/02/2023,9:44,PIER,50,YSI Pro2030,6.8,78.0,36.89,48.33,12.6,773.6,,,
02/02/2023,9:44,PIER,100,YSI Pro2030,6.6,76.0,37.17,48.64,12.7,773.6,,,
02/02/2023,9:44,PIER,150,YSI Pro2030,6.3,72.0,37.35,48.7,12.8,773.6,,,
02/02/2023,9:44,PIER,200,YSI Pro2030,1.8,21.0,39.47,49.68,14.2,773.6,,,
02/02/2023,9:44,PIER,250,YSI Pro2030,1.3,16.0,41.81,51.9,14.8,773.6,,,
02/02/2023,10:01,CUL1,Surface,YSI Pro2030,5.0,58.0,12.6,16.55,12.9,773.4,7.46,,
02/02/2023,10:01,CUL1,Bottom,YSI Pro2030,5.0,58.0,29.98,35.08,15.9,773.3,,,
02/02/2023,10:20,VBR1,Surface,YSI Pro2030,6.7,75.0,35.47,46.8,12.3,772.6,8.46,,
02/02/2023,10:20,VBR1,Bottom,YSI Pro2030,6.6,75.0,35.9,47.6,12.2,772.5,,,
02/07/2023,9:52,PIER,10,YSI Pro2030,6.6,77.0,36.92,47.79,13.1,772.9,8.38,240.0,
02/07/2023,9:52,PIER,50,YSI Pro2030,6.6,76.0,37.12,48.21,13.0,772.9,,,
02/07/2023,9:52,PIER,100,YSI Pro2030,6.5,74.0,36.78,48.27,12.5,772.9,,,
02/07/2023,9:52,PIER,150,YSI Pro2030,6.4,72.0,36.2,48.42,11.8,772.9,,,
02/07/2023,9:52,PIER,200,YSI Pro2030,6.4,70.0,35.46,48.52,10.9,772.9,,,
02/07/2023,9:52,PIER,250,YSI Pro2030,3.2,37.0,37.81,48.41,13.5,773.0,,,
02/09/2023,9:18,MO1,Surface,YSI Pro2030,7.5,87.0,36.4,46.8,13.4,770.8,8.46,,
02/09/2023,9:18,MO1,Bottom,YSI Pro2030,7.5,87.0,37.2,47.8,13.4,770.8,,,
02/09/2023,9:40,PIER,10,YSI Pro2030,7.3,85.0,37.57,48.1,13.5,770.0,8.52,190.0,
02/09/2023,9:40,PIER,50,YSI Pro2030,7.0,81.0,37.44,48.5,13.1,770.0,,,
